Date,Time,CO(GT),T
2004-03-30 07:00:00,07:00:00,2.6,11.900000095367
2004-03-30 08:00:00,08:00:00,4.0,13.324999809265
2004-03-30 09:00:00,09:00:00,4.2,16.325000286102
2004-03-30 10:00:00,10:00:00,4.7,17.900000095367
2004-03-30 11:00:00,11:00:00,3.9,18.25
2004-03-30 12:00:00,12:00:00,3.7,20.800000190735
2004-03-30 13:00:00,13:00:00,3.4,22.449999809265
2004-03-30 14:00:00,14:00:00,2.2,20.900000095367
2004-03-30 15:00:00,15:00:00,1.9,19.075000286102
2004-03-30 16:00:00,16:00:00,1.6,18.124999523163
2004-03-30 17:00:00,17:00:00,2.1,17.275000095367
2004-03-30 18:00:00,18:00:00,2.2,15.849999666214
2004-03-30 19:00:00,19:00:00,2.7,15.924999952316
2004-03-30 20:00:00,20:00:00,2.4,15.875
2004-03-30 21:00:00,21:00:00,1.3,15.025000095367
2004-03-30 22:00:00,22:00:00,1.2,15.050000190735
2004-03-30 23:00:00,23:00:00,1.5,14.850000143051
2004-03-31 00:00:00,00:00:00,1.3,14.775000095367
2004-03-31 01:00:00,01:00:00,1.0,14.750000238419
2004-03-31 02:00:00,02:00:00,0.9,14.825000047684
2004-03-31 03:00:00,03:00:00,0.5,14.199999809265
2004-03-31 04:00:00,04:00:00,0.5,14.525000095367
2004-03-31 05:00:00,05:00:00,0.6,14.575000286102
2004-03-31 06:00:00,06:00:00,1.0,14.424999952316
2004-03-31 07:00:00,07:00:00,3.1,13.775000095367
2004-03-31 08:00:00,08:00:00,4.1,13.224999904633
2004-03-31 09:00:00,09:00:00,2.2,10.400000095367
2004-03-31 10:00:00,10:00:00,1.7,11.450000047684
2004-03-31 11:00:00,11:00:00,1.9,12.200000047684
2004-03-31 12:00:00,12:00:00,2.9,12.275000095367
2004-03-31 13:00:00,13:00:00,2.2,11.25
2004-03-31 14:00:00,14:00:00,2.6,13.625
2004-03-31 15:00:00,15:00:00,3.1,14.875000238419
2004-03-31 16:00:00,16:00:00,2.3,15.675000190735
2004-03-31 17:00:00,17:00:00,2.4,15.200000047684
2004-03-31 18:00:00,18:00:00,2.8,15.5
2004-03-31 19:00:00,19:00:00,2.7,14.300000190735
2004-03-31 20:00:00,20:00:00,2.3,13.174999713898
2004-03-31 21:00:00,21:00:00,1.5,12.649999856949
2004-03-31 22:00:00,22:00:00,1.4,12.275000095367
2004-03-31 23:00:00,23:00:00,1.2,11.974999904633
2004-04-01 00:00:00,00:00:00,1.6,11.950000047684
2004-04-01 01:00:00,01:00:00,1.2,11.499999761581
2004-04-01 02:00:00,02:00:00,1.1,10.674999952316
2004-04-01 03:00:00,03:00:00,0.9,8.974999666214
2004-04-01 04:00:00,04:00:00,0.7,10.225000143051
2004-04-01 05:00:00,05:00:00,0.9,10.950000047684
2004-04-01 06:00:00,06:00:00,1.7,9.625
2004-04-01 07:00:00,07:00:00,4.2,9.5
2004-04-01 08:00:00,08:00:00,6.2,11.875
2004-04-01 09:00:00,09:00:00,4.6,16.225000143051
2004-04-01 10:00:00,10:00:00,2.8,19.150000095367
2004-04-01 11:00:00,11:00:00,1.6,19.724999904633
2004-04-01 12:00:00,12:00:00,1.7,20.60000038147
2004-04-01 13:00:00,13:00:00,1.7,21.849999427795
2004-04-01 14:00:00,14:00:00,1.7,-200.0
2004-04-01 15:00:00,15:00:00,1.9,-200.0
2004-04-01 16:00:00,16:00:00,2.3,-200.0
2004-04-01 17:00:00,17:00:00,3.3,23.599999745687
2004-04-01 18:00:00,18:00:00,4.2,22.849999904633
2004-04-01 19:00:00,19:00:00,5.5,20.750000476837
2004-04-01 20:00:00,20:00:00,4.9,18.25
2004-04-01 21:00:00,21:00:00,2.5,16.775000095367
2004-04-01 22:00:00,22:00:00,2.0,15.825000047684
2004-04-01 23:00:00,23:00:00,2.0,14.899999856949
2004-04-02 00:00:00,00:00:00,2.0,14.075000047684
2004-04-02 01:00:00,01:00:00,1.3,13.25
2004-04-02 02:00:00,02:00:00,1.0,13.25
2004-04-02 03:00:00,03:00:00,0.9,11.774999856949
2004-04-02 04:00:00,04:00:00,-200.0,11.224999904633
2004-04-02 05:00:00,05:00:00,0.7,11.275000095367
2004-04-02 06:00:00,06:00:00,1.1,11.424999952316
2004-04-02 07:00:00,07:00:00,2.6,11.924999952316
2004-04-02 08:00:00,08:00:00,3.9,12.625
2004-04-02 09:00:00,09:00:00,5.0,13.625
2004-04-02 10:00:00,10:00:00,3.3,16.949999809265
2004-04-02 11:00:00,11:00:00,2.9,19.449999809265
2004-04-02 12:00:00,12:00:00,3.1,22.900000095367
2004-04-02 13:00:00,13:00:00,3.0,23.624999523163
2004-04-02 14:00:00,14:00:00,2.7,24.72500038147
2004-04-02 15:00:00,15:00:00,2.7,26.125000476837
2004-04-02 16:00:00,16:00:00,2.6,27.574999809265
2004-04-02 17:00:00,17:00:00,3.7,26.875
2004-04-02 18:00:00,18:00:00,4.5,24.275000095367
2004-04-02 19:00:00,19:00:00,4.7,21.224999904633
2004-04-02 20:00:00,20:00:00,5.5,19.425000190735
2004-04-02 21:00:00,21:00:00,3.0,18.499999523163
2004-04-02 22:00:00,22:00:00,1.9,17.77499961853
2004-04-02 23:00:00,23:00:00,2.3,16.799999713898
2004-04-03 00:00:00,00:00:00,1.6,17.075000286102
2004-04-03 01:00:00,01:00:00,1.3,16.249999761581
2004-04-03 02:00:00,02:00:00,1.2,15.050000190735
2004-04-03 03:00:00,03:00:00,0.9,15.050000190735
2004-04-03 04:00:00,04:00:00,0.8,14.450000047684
2004-04-03 05:00:00,05:00:00,0.8,13.725000143051
2004-04-03 06:00:00,06:00:00,0.9,13.874999761581
2004-04-03 07:00:00,07:00:00,2.0,13.325000047684
2004-04-03 08:00:00,08:00:00,3.0,15.050000190735
2004-04-03 09:00:00,09:00:00,3.1,16.974999904633
2004-04-03 10:00:00,10:00:00,-200.0,19.700000286102
2004-04-03 11:00:00,11:00:00,-200.0,20.733333587646
2004-04-03 12:00:00,12:00:00,-200.0,23.27499961853
2004-04-03 13:00:00,13:00:00,-200.0,23.849999904633
2004-04-03 14:00:00,14:00:00,-200.0,24.799999713898
2004-04-03 15:00:00,15:00:00,-200.0,24.974999904633
2004-04-03 16:00:00,16:00:00,-200.0,25.800000190735
2004-04-03 17:00:00,17:00:00,-200.0,25.050000190735
2004-04-03 18:00:00,18:00:00,-200.0,23.724999904633
2004-04-03 19:00:00,19:00:00,-200.0,22.125
2004-04-03 20:00:00,20:00:00,-200.0,19.900000095367
2004-04-03 21:00:00,21:00:00,-200.0,18.724999427795
2004-04-03 22:00:00,22:00:00,-200.0,18.14999961853
2004-04-03 23:00:00,23:00:00,-200.0,17.474999904633
2004-04-04 00:00:00,00:00:00,-200.0,16.675000190735
2004-04-04 01:00:00,01:00:00,-200.0,15.924999713898
2004-04-04 02:00:00,02:00:00,-200.0,15.225000143051
2004-04-04 03:00:00,03:00:00,-200.0,14.650000095367
2004-04-04 04:00:00,04:00:00,-200.0,14.300000190735
2004-04-04 05:00:00,05:00:00,-200.0,13.725000143051
2004-04-04 06:00:00,06:00:00,-200.0,12.924999952316
2004-04-04 07:00:00,07:00:00,-200.0,13.725000143051
2004-04-04 08:00:00,08:00:00,-200.0,15.300000190735
2004-04-04 09:00:00,09:00:00,-200.0,18.125
2004-04-04 10:00:00,10:00:00,-200.0,21.474999904633
2004-04-04 11:00:00,11:00:00,-200.0,23.275000095367
2004-04-04 12:00:00,12:00:00,-200.0,25.075000286102
2004-04-04 13:00:00,13:00:00,-200.0,25.60000038147
2004-04-04 14:00:00,14:00:00,-200.0,25.750000476837
2004-04-04 15:00:00,15:00:00,-200.0,26.099999904633
2004-04-04 16:00:00,16:00:00,-200.0,24.39999961853
2004-04-04 17:00:00,17:00:00,-200.0,23.049999713898
2004-04-04 18:00:00,18:00:00,-200.0,22.099999904633
2004-04-04 19:00:00,19:00:00,-200.0,19.849999904633
2004-04-04 20:00:00,20:00:00,-200.0,18.525000095367
2004-04-04 21:00:00,21:00:00,-200.0,16.550000190735
2004-04-04 22:00:00,22:00:00,-200.0,15.774999856949
2004-04-04 23:00:00,23:00:00,-200.0,15.300000190735
2004-04-05 00:00:00,00:00:00,-200.0,14.700000047684
2004-04-05 01:00:00,01:00:00,-200.0,14.800000190735
2004-04-05 02:00:00,02:00:00,-200.0,15.0
2004-04-05 03:00:00,03:00:00,-200.0,15.5
2004-04-05 04:00:00,04:00:00,-200.0,16.000000238419
2004-04-05 05:00:00,05:00:00,-200.0,13.450000047684
2004-04-05 06:00:00,06:00:00,-200.0,12.925000190735
2004-04-05 07:00:00,07:00:00,-200.0,13.424999952316
2004-04-05 08:00:00,08:00:00,-200.0,14.475000143051
2004-04-05 09:00:00,09:00:00,-200.0,15.275000095367
2004-04-05 10:00:00,10:00:00,3.1,15.550000190735
2004-04-05 11:00:00,11:00:00,3.0,16.64999961853
2004-04-05 12:00:00,12:00:00,3.2,17.0
2004-04-05 13:00:00,13:00:00,3.1,18.02499961853
2004-04-05 14:00:00,14:00:00,2.5,19.5
2004-04-05 15:00:00,15:00:00,2.1,21.575000286102
2004-04-05 16:00:00,16:00:00,2.0,22.175000667572
2004-04-05 17:00:00,17:00:00,3.2,20.275000572205
2004-04-05 18:00:00,18:00:00,4.1,19.72500038147
2004-04-05 19:00:00,19:00:00,3.9,18.800000190735
2004-04-05 20:00:00,20:00:00,3.1,17.924999713898
2004-04-05 21:00:00,21:00:00,2.0,17.5
2004-04-05 22:00:00,22:00:00,1.7,17.424999713898
2004-04-05 23:00:00,23:00:00,1.6,17.02499961853
2004-04-06 00:00:00,00:00:00,1.0,16.625
2004-04-06 01:00:00,01:00:00,0.8,15.900000333786
2004-04-06 02:00:00,02:00:00,0.5,15.033333142598
2004-04-06 03:00:00,03:00:00,0.5,14.450000047684
2004-04-06 04:00:00,04:00:00,0.5,14.125000238419
2004-04-06 05:00:00,05:00:00,0.8,14.599999904633
2004-04-06 06:00:00,06:00:00,1.7,14.375
2004-04-06 07:00:00,07:00:00,4.5,15.299999952316
2004-04-06 08:00:00,08:00:00,6.2,16.175000190735
2004-04-06 09:00:00,09:00:00,4.4,18.449999809265
2004-04-06 10:00:00,10:00:00,2.9,19.575000286102
2004-04-06 11:00:00,11:00:00,1.6,20.150000095367
2004-04-06 12:00:00,12:00:00,2.6,20.874999523163
2004-04-06 13:00:00,13:00:00,2.9,20.400000572205
2004-04-06 14:00:00,14:00:00,2.5,19.25
2004-04-06 15:00:00,15:00:00,1.9,18.575000286102
2004-04-06 16:00:00,16:00:00,1.9,18.775000095367
2004-04-06 17:00:00,17:00:00,2.7,17.549999713898
2004-04-06 18:00:00,18:00:00,3.0,16.849999904633
2004-04-06 19:00:00,19:00:00,3.3,16.25
2004-04-06 20:00:00,20:00:00,3.2,15.649999856949
2004-04-06 21:00:00,21:00:00,1.8,15.724999904633
2004-04-06 22:00:00,22:00:00,1.3,15.775000333786
2004-04-06 23:00:00,23:00:00,1.1,15.699999809265
2004-04-07 00:00:00,00:00:00,0.9,15.700000047684
2004-04-07 01:00:00,01:00:00,0.7,15.625
2004-04-07 02:00:00,02:00:00,0.4,15.625000238419
2004-04-07 03:00:00,03:00:00,0.3,16.125000238419
2004-04-07 04:00:00,04:00:00,0.3,15.725000143051
2004-04-07 05:00:00,05:00:00,0.3,15.25
2004-04-07 06:00:00,06:00:00,0.8,14.200000047684
2004-04-07 07:00:00,07:00:00,2.8,14.299999713898
2004-04-07 08:00:00,08:00:00,3.1,15.000000238419
2004-04-07 09:00:00,09:00:00,2.3,13.600000143051
2004-04-07 10:00:00,10:00:00,1.6,16.149999856949
2004-04-07 11:00:00,11:00:00,1.5,16.574999809265
2004-04-07 12:00:00,12:00:00,1.6,17.375
2004-04-07 13:00:00,13:00:00,1.8,18.074999332428
2004-04-07 14:00:00,14:00:00,1.4,14.375
2004-04-07 15:00:00,15:00:00,1.9,10.900000095367
2004-04-07 16:00:00,16:00:00,1.2,16.400000333786
2004-04-07 17:00:00,17:00:00,2.3,18.025000095367
2004-04-07 18:00:00,18:00:00,3.3,14.699999809265
2004-04-07 19:00:00,19:00:00,3.1,11.275000095367
2004-04-07 20:00:00,20:00:00,3.3,10.0
2004-04-07 21:00:00,21:00:00,1.2,9.8000001907349
2004-04-07 22:00:00,22:00:00,1.3,9.25
2004-04-07 23:00:00,23:00:00,1.9,9.6000001430511
2004-04-08 00:00:00,00:00:00,1.4,9.2999997138977
2004-04-08 01:00:00,01:00:00,1.5,9.0
2004-04-08 02:00:00,02:00:00,1.1,8.1750000715256
2004-04-08 03:00:00,03:00:00,0.8,7.5750000476837
2004-04-08 04:00:00,04:00:00,-200.0,8.3000000715256
2004-04-08 05:00:00,05:00:00,0.8,8.0750000476837
2004-04-08 06:00:00,06:00:00,1.1,8.0500001907349
2004-04-08 07:00:00,07:00:00,2.6,8.0750000476837
2004-04-08 08:00:00,08:00:00,5.1,9.9249999523163
2004-04-08 09:00:00,09:00:00,4.2,13.0
2004-04-08 10:00:00,10:00:00,2.6,16.475000143051
2004-04-08 11:00:00,11:00:00,2.4,19.300000190735
2004-04-08 12:00:00,12:00:00,2.1,21.500000476837
2004-04-08 13:00:00,13:00:00,2.6,20.375
2004-04-08 14:00:00,14:00:00,2.8,20.64999961853
2004-04-08 15:00:00,15:00:00,2.5,20.550000667572
2004-04-08 16:00:00,16:00:00,1.9,21.025000095367
2004-04-08 17:00:00,17:00:00,3.6,21.46666653951
2004-04-08 18:00:00,18:00:00,4.6,19.324999809265
2004-04-08 19:00:00,19:00:00,6.3,18.0
2004-04-08 20:00:00,20:00:00,4.3,15.825000047684
2004-04-08 21:00:00,21:00:00,1.6,15.349999904633
2004-04-08 22:00:00,22:00:00,1.4,14.100000063578
2004-04-08 23:00:00,23:00:00,2.0,-200.0
2004-04-09 00:00:00,00:00:00,2.4,-200.0
2004-04-09 01:00:00,01:00:00,1.8,-200.0
2004-04-09 02:00:00,02:00:00,1.0,-200.0
2004-04-09 03:00:00,03:00:00,1.0,-200.0
2004-04-09 04:00:00,04:00:00,1.0,-200.0
2004-04-09 05:00:00,05:00:00,0.9,-200.0
2004-04-09 06:00:00,06:00:00,1.5,-200.0
2004-04-09 07:00:00,07:00:00,2.6,-200.0
2004-04-09 08:00:00,08:00:00,2.9,-200.0
2004-04-09 09:00:00,09:00:00,2.7,-200.0
2004-04-09 10:00:00,10:00:00,2.4,-200.0
2004-04-09 11:00:00,11:00:00,2.6,-200.0
2004-04-09 12:00:00,12:00:00,4.1,-200.0
2004-04-09 13:00:00,13:00:00,4.3,-200.0
2004-04-09 14:00:00,14:00:00,2.2,-200.0
2004-04-09 15:00:00,15:00:00,3.4,-200.0
2004-04-09 16:00:00,16:00:00,3.6,-200.0
2004-04-09 17:00:00,17:00:00,2.5,-200.0
2004-04-09 18:00:00,18:00:00,2.8,-200.0
2004-04-09 19:00:00,19:00:00,3.4,-200.0
2004-04-09 20:00:00,20:00:00,3.0,-200.0
2004-04-09 21:00:00,21:00:00,2.1,-200.0
2004-04-09 22:00:00,22:00:00,2.4,-200.0
2004-04-09 23:00:00,23:00:00,2.3,12.049999952316
2004-04-10 00:00:00,00:00:00,1.3,11.950000047684
2004-04-10 01:00:00,01:00:00,1.7,11.524999856949
2004-04-10 02:00:00,02:00:00,1.7,11.39999961853
2004-04-10 03:00:00,03:00:00,1.0,11.074999809265
2004-04-10 04:00:00,04:00:00,0.8,10.800000190735
2004-04-10 05:00:00,05:00:00,1.0,10.200000286102
2004-04-10 06:00:00,06:00:00,1.4,10.825000047684
2004-04-10 07:00:00,07:00:00,1.7,10.950000047684
2004-04-10 08:00:00,08:00:00,2.0,12.424999952316
2004-04-10 09:00:00,09:00:00,2.0,14.97500038147
2004-04-10 10:00:00,10:00:00,1.9,16.574999809265
2004-04-10 11:00:00,11:00:00,2.1,18.000000476837
2004-04-10 12:00:00,12:00:00,1.8,20.625000476837
2004-04-10 13:00:00,13:00:00,1.5,19.89999961853
2004-04-10 14:00:00,14:00:00,1.3,19.799999713898
2004-04-10 15:00:00,15:00:00,1.4,21.39999961853
2004-04-10 16:00:00,16:00:00,1.5,22.14999961853
2004-04-10 17:00:00,17:00:00,1.7,21.050000190735
2004-04-10 18:00:00,18:00:00,2.0,18.25
2004-04-10 19:00:00,19:00:00,2.5,16.125000238419
2004-04-10 20:00:00,20:00:00,2.4,14.775000095367
2004-04-10 21:00:00,21:00:00,2.0,13.150000095367
2004-04-10 22:00:00,22:00:00,2.9,12.299999713898
2004-04-10 23:00:00,23:00:00,2.5,11.824999809265
2004-04-11 00:00:00,00:00:00,1.4,11.200000047684
2004-04-11 01:00:00,01:00:00,1.2,11.0
2004-04-11 02:00:00,02:00:00,1.0,9.2750000953674
2004-04-11 03:00:00,03:00:00,1.0,8.8250000476837
2004-04-11 04:00:00,04:00:00,-200.0,7.7750000953674
2004-04-11 05:00:00,05:00:00,0.7,7.7000000476837
2004-04-11 06:00:00,06:00:00,0.8,7.4000000953674
2004-04-11 07:00:00,07:00:00,0.9,8.2250002622604
2004-04-11 08:00:00,08:00:00,1.1,8.733333269755
2004-04-11 09:00:00,09:00:00,1.0,12.950000047684
2004-04-11 10:00:00,10:00:00,1.6,17.424999952316
2004-04-11 11:00:00,11:00:00,1.8,20.200000286102
2004-04-11 12:00:00,12:00:00,2.6,22.650000095367
2004-04-11 13:00:00,13:00:00,1.1,22.300000190735
2004-04-11 14:00:00,14:00:00,0.6,22.150000095367
2004-04-11 15:00:00,15:00:00,0.9,22.049999713898
2004-04-11 16:00:00,16:00:00,1.0,21.0
2004-04-11 17:00:00,17:00:00,1.2,19.574999809265
2004-04-11 18:00:00,18:00:00,1.4,17.924999237061
2004-04-11 19:00:00,19:00:00,2.0,16.375
2004-04-11 20:00:00,20:00:00,1.1,15.550000190735
2004-04-11 21:00:00,21:00:00,1.1,15.525000095367
2004-04-11 22:00:00,22:00:00,1.1,14.549999952316
2004-04-11 23:00:00,23:00:00,1.1,14.224999904633
2004-04-12 00:00:00,00:00:00,0.7,13.650000095367
2004-04-12 01:00:00,01:00:00,0.6,14.099999904633
2004-04-12 02:00:00,02:00:00,0.7,14.575000047684
2004-04-12 03:00:00,03:00:00,0.6,14.424999713898
2004-04-12 04:00:00,04:00:00,0.3,13.875
2004-04-12 05:00:00,05:00:00,0.3,13.524999856949
2004-04-12 06:00:00,06:00:00,0.4,13.874999761581
2004-04-12 07:00:00,07:00:00,0.5,13.474999666214
2004-04-12 08:00:00,08:00:00,0.6,13.324999809265
2004-04-12 09:00:00,09:00:00,0.8,13.400000095367
2004-04-12 10:00:00,10:00:00,1.0,12.950000286102
2004-04-12 11:00:00,11:00:00,1.3,12.700000047684
2004-04-12 12:00:00,12:00:00,1.1,12.075000047684
2004-04-12 13:00:00,13:00:00,0.6,11.174999952316
2004-04-12 14:00:00,14:00:00,0.7,10.725000143051
2004-04-12 15:00:00,15:00:00,1.2,11.399999856949
2004-04-12 16:00:00,16:00:00,1.4,9.8500001430511
2004-04-12 17:00:00,17:00:00,1.2,10.275000095367
2004-04-12 18:00:00,18:00:00,1.3,10.975000143051
2004-04-12 19:00:00,19:00:00,1.8,10.599999904633
2004-04-12 20:00:00,20:00:00,1.2,10.575000047684
2004-04-12 21:00:00,21:00:00,0.8,10.575000047684
2004-04-12 22:00:00,22:00:00,0.8,10.25
2004-04-12 23:00:00,23:00:00,0.8,10.375
2004-04-13 00:00:00,00:00:00,0.7,10.650000095367
2004-04-13 01:00:00,01:00:00,0.5,10.549999952316
2004-04-13 02:00:00,02:00:00,0.3,10.474999904633
2004-04-13 03:00:00,03:00:00,0.4,10.625
2004-04-13 04:00:00,04:00:00,0.3,11.074999809265
2004-04-13 05:00:00,05:00:00,0.7,10.075000047684
2004-04-13 06:00:00,06:00:00,1.6,10.024999856949
2004-04-13 07:00:00,07:00:00,3.9,10.974999904633
2004-04-13 08:00:00,08:00:00,4.5,12.024999856949
2004-04-13 09:00:00,09:00:00,2.7,12.775000095367
2004-04-13 10:00:00,10:00:00,1.6,12.600000143051
2004-04-13 11:00:00,11:00:00,1.6,13.799999952316
2004-04-13 12:00:00,12:00:00,1.6,15.125
2004-04-13 13:00:00,13:00:00,1.5,16.274999856949
2004-04-13 14:00:00,14:00:00,1.8,16.575000047684
2004-04-13 15:00:00,15:00:00,2.1,15.849999666214
2004-04-13 16:00:00,16:00:00,1.7,16.349999904633
2004-04-13 17:00:00,17:00:00,3.0,16.10000038147
2004-04-13 18:00:00,18:00:00,4.6,15.275000095367
2004-04-13 19:00:00,19:00:00,5.0,14.700000047684
2004-04-13 20:00:00,20:00:00,3.5,14.099999904633
2004-04-13 21:00:00,21:00:00,2.1,13.524999856949
2004-04-13 22:00:00,22:00:00,2.1,12.324999809265
2004-04-13 23:00:00,23:00:00,1.5,11.649999856949
2004-04-14 00:00:00,00:00:00,1.1,11.46666653951
2004-04-14 01:00:00,01:00:00,0.9,10.875
2004-04-14 02:00:00,02:00:00,0.7,11.075000286102
2004-04-14 03:00:00,03:00:00,0.4,10.700000047684
2004-04-14 04:00:00,04:00:00,-200.0,10.650000095367
2004-04-14 05:00:00,05:00:00,0.9,10.225000143051
2004-04-14 06:00:00,06:00:00,1.6,10.325000047684
2004-04-14 07:00:00,07:00:00,3.9,10.849999904633
2004-04-14 08:00:00,08:00:00,5.0,13.299999952316
2004-04-14 09:00:00,09:00:00,4.3,15.775000095367
2004-04-14 10:00:00,10:00:00,2.7,19.52499961853
2004-04-14 11:00:00,11:00:00,2.1,21.074999809265
2004-04-14 12:00:00,12:00:00,2.1,18.424999713898
2004-04-14 13:00:00,13:00:00,-200.0,21.025000095367
2004-04-14 14:00:00,14:00:00,-200.0,21.425000190735
2004-04-14 15:00:00,15:00:00,-200.0,21.325000286102
2004-04-14 16:00:00,16:00:00,-200.0,20.375
2004-04-14 17:00:00,17:00:00,-200.0,18.699999809265
2004-04-14 18:00:00,18:00:00,-200.0,18.599999904633
2004-04-14 19:00:00,19:00:00,-200.0,17.924999713898
2004-04-14 20:00:00,20:00:00,-200.0,16.549999952316
2004-04-14 21:00:00,21:00:00,-200.0,14.799999952316
2004-04-14 22:00:00,22:00:00,-200.0,13.375000238419
2004-04-14 23:00:00,23:00:00,-200.0,13.449999809265
2004-04-15 00:00:00,00:00:00,-200.0,12.299999952316
2004-04-15 01:00:00,01:00:00,-200.0,11.574999809265
2004-04-15 02:00:00,02:00:00,-200.0,10.650000095367
2004-04-15 03:00:00,03:00:00,-200.0,10.200000047684
2004-04-15 04:00:00,04:00:00,-200.0,10.474999904633
2004-04-15 05:00:00,05:00:00,-200.0,9.2999999523163
2004-04-15 06:00:00,06:00:00,-200.0,9.125
2004-04-15 07:00:00,07:00:00,-200.0,10.200000047684
2004-04-15 08:00:00,08:00:00,-200.0,11.599999904633
2004-04-15 09:00:00,09:00:00,3.9,13.450000047684
2004-04-15 10:00:00,10:00:00,3.8,15.025000095367
2004-04-15 11:00:00,11:00:00,3.8,17.050000190735
2004-04-15 12:00:00,12:00:00,3.9,18.449999809265
2004-04-15 13:00:00,13:00:00,3.5,19.250000476837
2004-04-15 14:00:00,14:00:00,4.0,19.150000095367
2004-04-15 15:00:00,15:00:00,3.0,21.474999904633
2004-04-15 16:00:00,16:00:00,3.1,19.575000286102
2004-04-15 17:00:00,17:00:00,5.2,19.60000038147
2004-04-15 18:00:00,18:00:00,5.9,18.27499961853
2004-04-15 19:00:00,19:00:00,7.3,17.374999523163
2004-04-15 20:00:00,20:00:00,6.1,16.800000190735
2004-04-15 21:00:00,21:00:00,4.6,16.200000286102
2004-04-15 22:00:00,22:00:00,2.5,14.875
2004-04-15 23:00:00,23:00:00,2.2,13.924999713898
2004-04-16 00:00:00,00:00:00,2.0,13.674999952316
2004-04-16 01:00:00,01:00:00,1.9,13.449999809265
2004-04-16 02:00:00,02:00:00,1.6,12.849999904633
2004-04-16 03:00:00,03:00:00,1.0,12.900000095367
2004-04-16 04:00:00,04:00:00,1.0,11.874999761581
2004-04-16 05:00:00,05:00:00,1.2,11.599999904633
2004-04-16 06:00:00,06:00:00,2.0,11.700000047684
2004-04-16 07:00:00,07:00:00,4.5,12.75
2004-04-16 08:00:00,08:00:00,4.1,13.799999952316
2004-04-16 09:00:00,09:00:00,2.6,15.300000190735
2004-04-16 10:00:00,10:00:00,2.3,16.624999761581
2004-04-16 11:00:00,11:00:00,2.6,17.624999523163
2004-04-16 12:00:00,12:00:00,2.4,19.249999523163
2004-04-16 13:00:00,13:00:00,4.3,15.72500038147
2004-04-16 14:00:00,14:00:00,4.6,14.5
2004-04-16 15:00:00,15:00:00,4.0,14.433333396912
2004-04-16 16:00:00,16:00:00,4.7,14.625000238419
2004-04-16 17:00:00,17:00:00,5.7,14.625
2004-04-16 18:00:00,18:00:00,5.2,14.049999952316
2004-04-16 19:00:00,19:00:00,6.4,13.875
2004-04-16 20:00:00,20:00:00,6.0,13.775000095367
2004-04-16 21:00:00,21:00:00,3.4,13.5
2004-04-16 22:00:00,22:00:00,2.7,13.075000047684
2004-04-16 23:00:00,23:00:00,3.1,12.775000095367
2004-04-17 00:00:00,00:00:00,2.6,12.725000143051
2004-04-17 01:00:00,01:00:00,2.2,12.525000095367
2004-04-17 02:00:00,02:00:00,1.9,12.650000095367
2004-04-17 03:00:00,03:00:00,-200.0,12.424999713898
2004-04-17 04:00:00,04:00:00,-200.0,12.600000143051
2004-04-17 05:00:00,05:00:00,-200.0,12.775000095367
2004-04-17 06:00:00,06:00:00,-200.0,12.575000047684
2004-04-17 07:00:00,07:00:00,-200.0,12.549999952316
2004-04-17 08:00:00,08:00:00,-200.0,12.75
2004-04-17 09:00:00,09:00:00,-200.0,13.450000047684
2004-04-17 10:00:00,10:00:00,-200.0,14.575000286102
2004-04-17 11:00:00,11:00:00,-200.0,16.825000286102
2004-04-17 12:00:00,12:00:00,-200.0,18.800000190735
2004-04-17 13:00:00,13:00:00,-200.0,19.325000286102
2004-04-17 14:00:00,14:00:00,-200.0,19.25
2004-04-17 15:00:00,15:00:00,-200.0,19.700000286102
2004-04-17 16:00:00,16:00:00,-200.0,19.349999904633
2004-04-17 17:00:00,17:00:00,-200.0,17.900000095367
2004-04-17 18:00:00,18:00:00,-200.0,16.925000190735
2004-04-17 19:00:00,19:00:00,-200.0,16.075000286102
2004-04-17 20:00:00,20:00:00,-200.0,16.549999713898
2004-04-17 21:00:00,21:00:00,-200.0,16.875
2004-04-17 22:00:00,22:00:00,-200.0,16.974999904633
2004-04-17 23:00:00,23:00:00,-200.0,16.89999961853
2004-04-18 00:00:00,00:00:00,-200.0,16.25
2004-04-18 01:00:00,01:00:00,-200.0,16.025000333786
2004-04-18 02:00:00,02:00:00,-200.0,15.625
2004-04-18 03:00:00,03:00:00,-200.0,14.625
2004-04-18 04:00:00,04:00:00,-200.0,14.275000095367
2004-04-18 05:00:00,05:00:00,-200.0,13.824999809265
2004-04-18 06:00:00,06:00:00,-200.0,13.774999856949
2004-04-18 07:00:00,07:00:00,-200.0,14.174999952316
2004-04-18 08:00:00,08:00:00,-200.0,14.474999904633
2004-04-18 09:00:00,09:00:00,-200.0,14.225000143051
2004-04-18 10:00:00,10:00:00,-200.0,14.525000095367
2004-04-18 11:00:00,11:00:00,-200.0,14.875
2004-04-18 12:00:00,12:00:00,-200.0,15.5
2004-04-18 13:00:00,13:00:00,-200.0,16.674999713898
2004-04-18 14:00:00,14:00:00,-200.0,17.074999332428
2004-04-18 15:00:00,15:00:00,-200.0,16.225000143051
2004-04-18 16:00:00,16:00:00,-200.0,17.35000038147
2004-04-18 17:00:00,17:00:00,-200.0,17.450000286102
2004-04-18 18:00:00,18:00:00,-200.0,17.474999904633
2004-04-18 19:00:00,19:00:00,-200.0,17.049999713898
